month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2016-09-01,Bronx,2,EXP,BXM1,Peak,259,303,85.4785479
2016-09-01,Bronx,2,EXP,BXM10,Off-Peak,525,577,90.9878683
2016-09-01,Bronx,2,EXP,BXM10,Peak,194,225,86.2222222
2016-09-01,Bronx,2,EXP,BXM11,Off-Peak,654,762,85.8267717
2016-09-01,Bronx,2,EXP,BXM11,Peak,225,270,83.3333333
2016-09-01,Bronx,2,EXP,BXM2,Off-Peak,592,689,85.9216255
2016-09-01,Bronx,2,EXP,BXM2,Peak,226,268,84.3283582
2016-09-01,Bronx,2,EXP,BXM3,Off-Peak,473,534,88.576779
2016-09-01,Bronx,2,EXP,BXM3,Peak,191,211,90.521327
2016-09-01,Bronx,2,EXP,BXM4,Off-Peak,409,468,87.3931624
2016-09-01,Bronx,2,EXP,BXM4,Peak,165,186,88.7096774
2016-09-01,Bronx,2,EXP,BXM6,Off-Peak,314,350,89.7142857
2016-09-01,Bronx,2,EXP,BXM6,Peak,89,102,87.254902
2016-09-01,Bronx,2,EXP,BXM7,Off-Peak,1420,1561,90.9673286
2016-09-01,Bronx,2,EXP,BXM7,Peak,629,675,93.1851852
2016-09-01,Bronx,2,EXP,BXM8,Off-Peak,475,533,89.1181989
2016-09-01,Bronx,2,EXP,BXM8,Peak,172,201,85.5721393
2016-09-01,Bronx,2,EXP,BXM9,Off-Peak,483,527,91.6508539
2016-09-01,Bronx,2,EXP,BXM9,Peak,186,217,85.7142857
2016-09-01,Bronx,1,LCL/LTD,BX1,Off-Peak,17488,21583,81.026734
2016-09-01,Bronx,1,LCL/LTD,BX1,Peak,8070,11358,71.0512414
2016-09-01,Bronx,1,LCL/LTD,BX10,Off-Peak,12409,14688,84.4839325
2016-09-01,Bronx,1,LCL/LTD,BX10,Peak,5449,7538,72.2870788
2016-09-01,Bronx,1,LCL/LTD,BX11,Off-Peak,10185,12475,81.6432866
2016-09-01,Bronx,1,LCL/LTD,BX11,Peak,5204,7751,67.1397239
2016-09-01,Bronx,1,LCL/LTD,BX12,Off-Peak,14379,16932,84.9220411
2016-09-01,Bronx,1,LCL/LTD,BX12,Peak,4627,6673,69.3391278
2016-09-01,Bronx,1,LCL/LTD,BX13,Off-Peak,8643,10022,86.2402714
2016-09-01,Bronx,1,LCL/LTD,BX13,Peak,4467,5725,78.0262009
2016-09-01,Bronx,1,LCL/LTD,BX15,Off-Peak,23024,32327,71.2221982
2016-09-01,Bronx,1,LCL/LTD,BX15,Peak,8557,14168,60.3966685
2016-09-01,Bronx,1,LCL/LTD,BX16,Off-Peak,10468,12285,85.2096052
2016-09-01,Bronx,1,LCL/LTD,BX16,Peak,5821,7907,73.6183129
2016-09-01,Bronx,1,LCL/LTD,BX17,Off-Peak,9579,12711,75.3599245
2016-09-01,Bronx,1,LCL/LTD,BX17,Peak,5170,7793,66.3415886
2016-09-01,Bronx,1,LCL/LTD,BX18,Off-Peak,1676,2108,79.5066414
2016-09-01,Bronx,1,LCL/LTD,BX18,Peak,1037,1535,67.5570033
2016-09-01,Bronx,1,LCL/LTD,BX19,Off-Peak,24367,31668,76.9451813
2016-09-01,Bronx,1,LCL/LTD,BX19,Peak,9162,13852,66.1420733
2016-09-01,Bronx,1,LCL/LTD,BX2,Off-Peak,12915,16670,77.4745051
2016-09-01,Bronx,1,LCL/LTD,BX2,Peak,6015,8638,69.6341746
2016-09-01,Bronx,1,LCL/LTD,BX20,Off-Peak,178,204,87.254902
2016-09-01,Bronx,1,LCL/LTD,BX20,Peak,819,1176,69.6428571
2016-09-01,Bronx,1,LCL/LTD,BX21,Off-Peak,18147,23375,77.6342246
2016-09-01,Bronx,1,LCL/LTD,BX21,Peak,7775,11629,66.8587153
2016-09-01,Bronx,1,LCL/LTD,BX22,Off-Peak,16781,20585,81.5205247
2016-09-01,Bronx,1,LCL/LTD,BX22,Peak,8273,11837,69.8910197
2016-09-01,Bronx,1,LCL/LTD,BX23,Off-Peak,3446,3815,90.327654
2016-09-01,Bronx,1,LCL/LTD,BX23,Peak,2769,3544,78.1320542
2016-09-01,Bronx,1,LCL/LTD,BX24,Off-Peak,1952,2127,91.7724495
2016-09-01,Bronx,1,LCL/LTD,BX24,Peak,637,779,81.7715019
2016-09-01,Bronx,1,LCL/LTD,BX26,Off-Peak,10267,12396,82.8251049
2016-09-01,Bronx,1,LCL/LTD,BX26,Peak,5848,7853,74.468356
2016-09-01,Bronx,1,LCL/LTD,BX27,Off-Peak,8766,9915,88.4114977
2016-09-01,Bronx,1,LCL/LTD,BX27,Peak,4981,6526,76.3254674
2016-09-01,Bronx,1,LCL/LTD,BX28,Off-Peak,9359,11207,83.5103061
2016-09-01,Bronx,1,LCL/LTD,BX28,Peak,3197,4692,68.1372549
2016-09-01,Bronx,1,LCL/LTD,BX29,Off-Peak,2251,2528,89.0427215
2016-09-01,Bronx,1,LCL/LTD,BX29,Peak,1321,1559,84.7338037
2016-09-01,Bronx,1,LCL/LTD,BX3,Off-Peak,11577,14350,80.6759582
2016-09-01,Bronx,1,LCL/LTD,BX3,Peak,5022,7377,68.0764538
2016-09-01,Bronx,1,LCL/LTD,BX30,Off-Peak,10721,13827,77.5367036
2016-09-01,Bronx,1,LCL/LTD,BX30,Peak,6663,9273,71.853769
2016-09-01,Bronx,1,LCL/LTD,BX31,Off-Peak,7716,9406,82.0327451
2016-09-01,Bronx,1,LCL/LTD,BX31,Peak,3296,4638,71.0651143
2016-09-01,Bronx,1,LCL/LTD,BX32,Off-Peak,5473,7315,74.8188653
2016-09-01,Bronx,1,LCL/LTD,BX32,Peak,2837,4172,68.0009588
2016-09-01,Bronx,1,LCL/LTD,BX33,Off-Peak,5022,5656,88.7906648
2016-09-01,Bronx,1,LCL/LTD,BX33,Peak,1445,2353,61.4109647
2016-09-01,Bronx,1,LCL/LTD,BX34,Off-Peak,6784,7669,88.4600339
2016-09-01,Bronx,1,LCL/LTD,BX34,Peak,2338,3361,69.5626302
2016-09-01,Bronx,1,LCL/LTD,BX35,Off-Peak,21737,26185,83.0131755
2016-09-01,Bronx,1,LCL/LTD,BX35,Peak,9222,13686,67.3827269
2016-09-01,Bronx,1,LCL/LTD,BX36,Off-Peak,28889,37644,76.7426416
2016-09-01,Bronx,1,LCL/LTD,BX36,Peak,13764,20859,65.9859054
2016-09-01,Bronx,1,LCL/LTD,BX38,Off-Peak,5834,7044,82.8222601
2016-09-01,Bronx,1,LCL/LTD,BX38,Peak,3133,4348,72.0561178
2016-09-01,Bronx,1,LCL/LTD,BX39,Off-Peak,14360,18254,78.6676893
2016-09-01,Bronx,1,LCL/LTD,BX39,Peak,6671,9590,69.5620438
2016-09-01,Bronx,1,LCL/LTD,BX4,Off-Peak,5298,6785,78.0840088
2016-09-01,Bronx,1,LCL/LTD,BX4,Peak,2075,3192,65.0062657
2016-09-01,Bronx,1,LCL/LTD,BX40,Off-Peak,10030,12052,83.2227016
2016-09-01,Bronx,1,LCL/LTD,BX40,Peak,3558,5074,70.1221916
2016-09-01,Bronx,1,LCL/LTD,BX41,Off-Peak,10795,13515,79.8742138
2016-09-01,Bronx,1,LCL/LTD,BX41,Peak,3404,4999,68.0936187
2016-09-01,Bronx,1,LCL/LTD,BX42,Off-Peak,11388,13988,81.4126394
2016-09-01,Bronx,1,LCL/LTD,BX42,Peak,4392,6413,68.485888
2016-09-01,Bronx,1,LCL/LTD,BX46,Off-Peak,901,970,92.8865979
2016-09-01,Bronx,1,LCL/LTD,BX46,Peak,334,397,84.1309824
2016-09-01,Bronx,1,LCL/LTD,BX4A,Off-Peak,3854,5172,74.516628
2016-09-01,Bronx,1,LCL/LTD,BX4A,Peak,1951,3019,64.6240477
2016-09-01,Bronx,1,LCL/LTD,BX5,Off-Peak,10557,12506,84.4154806
2016-09-01,Bronx,1,LCL/LTD,BX5,Peak,4806,6758,71.1157147
2016-09-01,Bronx,1,LCL/LTD,BX6,Off-Peak,21768,26361,82.5765335
2016-09-01,Bronx,1,LCL/LTD,BX6,Peak,8217,11427,71.9086374
2016-09-01,Bronx,1,LCL/LTD,BX7,Off-Peak,14863,17679,84.0714973
2016-09-01,Bronx,1,LCL/LTD,BX7,Peak,6941,9246,75.0703007
2016-09-01,Bronx,1,LCL/LTD,BX8,Off-Peak,12888,15596,82.6365735
2016-09-01,Bronx,1,LCL/LTD,BX8,Peak,6957,9568,72.7111204
2016-09-01,Bronx,1,LCL/LTD,BX9,Off-Peak,17261,20749,83.1895513
2016-09-01,Bronx,1,LCL/LTD,BX9,Peak,7981,10975,72.7198178
2016-09-01,Bronx,2,LCL/LTD,BX1,Off-Peak,4394,5560,79.028777
2016-09-01,Bronx,2,LCL/LTD,BX1,Peak,1871,2429,77.0275834
2016-09-01,Bronx,2,LCL/LTD,BX10,Off-Peak,2799,3212,87.1419676
2016-09-01,Bronx,2,LCL/LTD,BX10,Peak,1053,1219,86.3822806
2016-09-01,Bronx,2,LCL/LTD,BX11,Off-Peak,3249,4051,80.2024192
2016-09-01,Bronx,2,LCL/LTD,BX11,Peak,1426,1761,80.9767178
2016-09-01,Bronx,2,LCL/LTD,BX12,Off-Peak,6661,7573,87.9572164
2016-09-01,Bronx,2,LCL/LTD,BX12,Peak,2217,2438,90.9351928
2016-09-01,Bronx,2,LCL/LTD,BX13,Off-Peak,3048,3535,86.2234795
2016-09-01,Bronx,2,LCL/LTD,BX13,Peak,1310,1539,85.1202079
2016-09-01,Bronx,2,LCL/LTD,BX15,Off-Peak,9379,12237,76.6446024
2016-09-01,Bronx,2,LCL/LTD,BX15,Peak,3418,4523,75.5693124
2016-09-01,Bronx,2,LCL/LTD,BX16,Off-Peak,3014,3481,86.5843149
2016-09-01,Bronx,2,LCL/LTD,BX16,Peak,1290,1438,89.7079277
2016-09-01,Bronx,2,LCL/LTD,BX17,Off-Peak,3051,3821,79.8482073
2016-09-01,Bronx,2,LCL/LTD,BX17,Peak,1326,1644,80.6569343
2016-09-01,Bronx,2,LCL/LTD,BX18,Off-Peak,540,638,84.6394984
2016-09-01,Bronx,2,LCL/LTD,BX18,Peak,204,244,83.6065574
2016-09-01,Bronx,2,LCL/LTD,BX19,Off-Peak,9717,12367,78.5720061
2016-09-01,Bronx,2,LCL/LTD,BX19,Peak,3979,4912,81.0057003
2016-09-01,Bronx,2,LCL/LTD,BX2,Off-Peak,3134,4008,78.1936128
2016-09-01,Bronx,2,LCL/LTD,BX2,Peak,1460,1841,79.3047257
2016-09-01,Bronx,2,LCL/LTD,BX21,Off-Peak,5230,6524,80.1655426
2016-09-01,Bronx,2,LCL/LTD,BX21,Peak,1928,2385,80.8385744
2016-09-01,Bronx,2,LCL/LTD,BX22,Off-Peak,5613,6698,83.8011347
2016-09-01,Bronx,2,LCL/LTD,BX22,Peak,1967,2445,80.4498978
2016-09-01,Bronx,2,LCL/LTD,BX23,Off-Peak,1156,1234,93.6790924
2016-09-01,Bronx,2,LCL/LTD,BX23,Peak,483,531,90.960452
2016-09-01,Bronx,2,LCL/LTD,BX24,Off-Peak,833,889,93.7007874
2016-09-01,Bronx,2,LCL/LTD,BX24,Peak,311,328,94.8170732
2016-09-01,Bronx,2,LCL/LTD,BX26,Off-Peak,3255,3689,88.2352941
2016-09-01,Bronx,2,LCL/LTD,BX26,Peak,1419,1620,87.5925926
2016-09-01,Bronx,2,LCL/LTD,BX27,Off-Peak,2925,3298,88.6901152
2016-09-01,Bronx,2,LCL/LTD,BX27,Peak,1292,1443,89.5356895
2016-09-01,Bronx,2,LCL/LTD,BX28,Off-Peak,3167,3724,85.0429646
2016-09-01,Bronx,2,LCL/LTD,BX28,Peak,1145,1343,85.2568876
2016-09-01,Bronx,2,LCL/LTD,BX29,Off-Peak,962,1043,92.2339406
2016-09-01,Bronx,2,LCL/LTD,BX29,Peak,357,407,87.7149877
2016-09-01,Bronx,2,LCL/LTD,BX3,Off-Peak,4887,5637,86.6950506
2016-09-01,Bronx,2,LCL/LTD,BX3,Peak,2047,2348,87.1805792
2016-09-01,Bronx,2,LCL/LTD,BX30,Off-Peak,2771,3670,75.5040872
2016-09-01,Bronx,2,LCL/LTD,BX30,Peak,1224,1561,78.4112748
2016-09-01,Bronx,2,LCL/LTD,BX31,Off-Peak,1951,2424,80.4867987
2016-09-01,Bronx,2,LCL/LTD,BX31,Peak,764,955,80
2016-09-01,Bronx,2,LCL/LTD,BX32,Off-Peak,1096,1520,72.1052632
2016-09-01,Bronx,2,LCL/LTD,BX32,Peak,455,619,73.5056543
2016-09-01,Bronx,2,LCL/LTD,BX33,Off-Peak,1168,1277,91.4643696
2016-09-01,Bronx,2,LCL/LTD,BX33,Peak,528,601,87.8535774
2016-09-01,Bronx,2,LCL/LTD,BX34,Off-Peak,1844,2003,92.0619071
2016-09-01,Bronx,2,LCL/LTD,BX34,Peak,831,893,93.0571109
2016-09-01,Bronx,2,LCL/LTD,BX35,Off-Peak,7257,8664,83.7603878
2016-09-01,Bronx,2,LCL/LTD,BX35,Peak,2753,3353,82.1055771
2016-09-01,Bronx,2,LCL/LTD,BX36,Off-Peak,10283,13224,77.7601331
2016-09-01,Bronx,2,LCL/LTD,BX36,Peak,4391,5487,80.0255149
2016-09-01,Bronx,2,LCL/LTD,BX38,Off-Peak,2081,2447,85.0429097
2016-09-01,Bronx,2,LCL/LTD,BX38,Peak,836,961,86.9927159
2016-09-01,Bronx,2,LCL/LTD,BX39,Off-Peak,5394,6644,81.1860325
2016-09-01,Bronx,2,LCL/LTD,BX39,Peak,2217,2634,84.1685649
2016-09-01,Bronx,2,LCL/LTD,BX4,Off-Peak,2308,2685,85.9590317
2016-09-01,Bronx,2,LCL/LTD,BX4,Peak,886,1007,87.9841112
2016-09-01,Bronx,2,LCL/LTD,BX40,Off-Peak,3585,4244,84.472196
2016-09-01,Bronx,2,LCL/LTD,BX40,Peak,1214,1401,86.6523911
2016-09-01,Bronx,2,LCL/LTD,BX41,Off-Peak,4629,5392,85.8494065
2016-09-01,Bronx,2,LCL/LTD,BX41,Peak,1833,2004,91.4670659
2016-09-01,Bronx,2,LCL/LTD,BX42,Off-Peak,3749,4387,85.4570321
2016-09-01,Bronx,2,LCL/LTD,BX42,Peak,1498,1773,84.4895657
2016-09-01,Bronx,2,LCL/LTD,BX46,Off-Peak,331,348,95.1149425
2016-09-01,Bronx,2,LCL/LTD,BX46,Peak,100,104,96.1538462
2016-09-01,Bronx,2,LCL/LTD,BX4A,Off-Peak,1646,1930,85.2849741
2016-09-01,Bronx,2,LCL/LTD,BX4A,Peak,747,856,87.2663551
2016-09-01,Bronx,2,LCL/LTD,BX5,Off-Peak,5021,6195,81.0492333
2016-09-01,Bronx,2,LCL/LTD,BX5,Peak,1794,2373,75.6005057
2016-09-01,Bronx,2,LCL/LTD,BX6,Off-Peak,5342,6541,81.6694695
2016-09-01,Bronx,2,LCL/LTD,BX6,Peak,2094,2594,80.7247494
2016-09-01,Bronx,2,LCL/LTD,BX7,Off-Peak,5768,6983,82.6006015
2016-09-01,Bronx,2,LCL/LTD,BX7,Peak,2265,2753,82.273883
2016-09-01,Bronx,2,LCL/LTD,BX8,Off-Peak,2198,2689,81.7404239
2016-09-01,Bronx,2,LCL/LTD,BX8,Peak,1079,1238,87.1567044
2016-09-01,Bronx,2,LCL/LTD,BX9,Off-Peak,5461,6949,78.586847
2016-09-01,Bronx,2,LCL/LTD,BX9,Peak,2360,2832,83.3333333
2016-09-01,Bronx,1,SBS,BX12+,Off-Peak,5018,5975,83.9832636
2016-09-01,Bronx,1,SBS,BX12+,Peak,2364,3151,75.023802
2016-09-01,Bronx,1,SBS,BX41+,Off-Peak,2128,2596,81.972265
2016-09-01,Bronx,1,SBS,BX41+,Peak,1031,1456,70.8104396
2016-09-01,Bronx,2,SBS,BX12+,Off-Peak,1655,2121,78.0292315
2016-09-01,Bronx,2,SBS,BX12+,Peak,772,1010,76.4356436
2016-09-01,Bronx,2,SBS,BX41+,Off-Peak,769,836,91.9856459
2016-09-01,Bronx,2,SBS,BX41+,Peak,380,419,90.6921241
2016-09-01,Brooklyn,1,EXP,BM1,Off-Peak,1067,1387,76.9286229
2016-09-01,Brooklyn,1,EXP,BM1,Peak,982,1430,68.6713287
2016-09-01,Brooklyn,1,EXP,BM2,Off-Peak,1206,1536,78.515625
2016-09-01,Brooklyn,1,EXP,BM2,Peak,778,1259,61.7950755
2016-09-01,Brooklyn,1,EXP,BM3,Off-Peak,1199,1485,80.7407407
2016-09-01,Brooklyn,1,EXP,BM3,Peak,792,1232,64.2857143
2016-09-01,Brooklyn,1,EXP,BM4,Off-Peak,728,864,84.2592593
2016-09-01,Brooklyn,1,EXP,BM4,Peak,828,1180,70.1694915
2016-09-01,Brooklyn,1,EXP,BM5,Off-Peak,476,590,80.6779661
2016-09-01,Brooklyn,1,EXP,BM5,Peak,407,580,70.1724138
2016-09-01,Brooklyn,1,EXP,X27,Off-Peak,2380,2867,83.0136031
2016-09-01,Brooklyn,1,EXP,X27,Peak,1074,1384,77.6011561
2016-09-01,Brooklyn,1,EXP,X28,Off-Peak,2238,2628,85.1598174
2016-09-01,Brooklyn,1,EXP,X28,Peak,1350,1760,76.7045455
2016-09-01,Brooklyn,1,EXP,X37,Off-Peak,123,133,92.481203
2016-09-01,Brooklyn,1,EXP,X37,Peak,926,1260,73.4920635
2016-09-01,Brooklyn,1,EXP,X38,Off-Peak,141,155,90.9677419
2016-09-01,Brooklyn,1,EXP,X38,Peak,1057,1442,73.3009709
2016-09-01,Brooklyn,2,EXP,BM1,Off-Peak,128,151,84.7682119
2016-09-01,Brooklyn,2,EXP,BM1,Peak,46,60,76.6666667
2016-09-01,Brooklyn,2,EXP,BM2,Off-Peak,168,199,84.4221106
2016-09-01,Brooklyn,2,EXP,BM2,Peak,55,65,84.6153846
2016-09-01,Brooklyn,2,EXP,BM3,Off-Peak,160,203,78.817734
2016-09-01,Brooklyn,2,EXP,BM3,Peak,55,69,79.7101449
2016-09-01,Brooklyn,2,EXP,BM4,Off-Peak,127,169,75.147929
2016-09-01,Brooklyn,2,EXP,BM4,Peak,38,41,92.6829268
2016-09-01,Brooklyn,2,EXP,BM5,Off-Peak,50,70,71.4285714
2016-09-01,Brooklyn,2,EXP,BM5,Peak,17,24,70.8333333
2016-09-01,Brooklyn,2,EXP,X27,Off-Peak,446,610,73.1147541
2016-09-01,Brooklyn,2,EXP,X27,Peak,220,274,80.2919708
2016-09-01,Brooklyn,2,EXP,X28,Off-Peak,519,667,77.8110945
2016-09-01,Brooklyn,2,EXP,X28,Peak,243,340,71.4705882
2016-09-01,Brooklyn,1,LCL/LTD,B1,Off-Peak,11287,14010,80.5638829
2016-09-01,Brooklyn,1,LCL/LTD,B1,Peak,5113,7055,72.4734231
2016-09-01,Brooklyn,1,LCL/LTD,B100,Off-Peak,1887,2150,87.7674419
2016-09-01,Brooklyn,1,LCL/LTD,B100,Peak,1316,1752,75.1141553
2016-09-01,Brooklyn,1,LCL/LTD,B103,Off-Peak,6762,9094,74.3567187
2016-09-01,Brooklyn,1,LCL/LTD,B103,Peak,3356,4955,67.7295661
2016-09-01,Brooklyn,1,LCL/LTD,B11,Off-Peak,10066,13117,76.7401083
2016-09-01,Brooklyn,1,LCL/LTD,B11,Peak,4298,6571,65.4086136
2016-09-01,Brooklyn,1,LCL/LTD,B12,Off-Peak,12389,17110,72.4079486
2016-09-01,Brooklyn,1,LCL/LTD,B12,Peak,4499,7387,60.9042913
2016-09-01,Brooklyn,1,LCL/LTD,B13,Off-Peak,9742,11842,82.266509
2016-09-01,Brooklyn,1,LCL/LTD,B13,Peak,4701,6448,72.9063275
2016-09-01,Brooklyn,1,LCL/LTD,B14,Off-Peak,8520,10771,79.1012905
2016-09-01,Brooklyn,1,LCL/LTD,B14,Peak,3514,5241,67.0482732
2016-09-01,Brooklyn,1,LCL/LTD,B15,Off-Peak,21467,29242,73.4115314
2016-09-01,Brooklyn,1,LCL/LTD,B15,Peak,6163,9914,62.1646157
2016-09-01,Brooklyn,1,LCL/LTD,B16,Off-Peak,9451,12054,78.4055085
2016-09-01,Brooklyn,1,LCL/LTD,B16,Peak,4731,7008,67.5085616
2016-09-01,Brooklyn,1,LCL/LTD,B17,Off-Peak,8220,10286,79.9144468
2016-09-01,Brooklyn,1,LCL/LTD,B17,Peak,4451,6284,70.8306811
2016-09-01,Brooklyn,1,LCL/LTD,B2,Off-Peak,3188,3476,91.7146145
2016-09-01,Brooklyn,1,LCL/LTD,B2,Peak,1302,1652,78.8135593
2016-09-01,Brooklyn,1,LCL/LTD,B20,Off-Peak,14205,17228,82.4529835
2016-09-01,Brooklyn,1,LCL/LTD,B20,Peak,5992,8781,68.2382417
2016-09-01,Brooklyn,1,LCL/LTD,B24,Off-Peak,3085,4085,75.5201958
2016-09-01,Brooklyn,1,LCL/LTD,B24,Peak,1295,1954,66.2743091
2016-09-01,Brooklyn,1,LCL/LTD,B25,Off-Peak,10159,14468,70.2170307
2016-09-01,Brooklyn,1,LCL/LTD,B25,Peak,3246,5180,62.6640927
2016-09-01,Brooklyn,1,LCL/LTD,B26,Off-Peak,12131,14786,82.0438252
2016-09-01,Brooklyn,1,LCL/LTD,B26,Peak,4749,6822,69.6130167
2016-09-01,Brooklyn,1,LCL/LTD,B3,Off-Peak,16359,20728,78.9222308
2016-09-01,Brooklyn,1,LCL/LTD,B3,Peak,6704,9814,68.3105767
2016-09-01,Brooklyn,1,LCL/LTD,B31,Off-Peak,3289,3579,91.897178
2016-09-01,Brooklyn,1,LCL/LTD,B31,Peak,1466,1815,80.7713499
2016-09-01,Brooklyn,1,LCL/LTD,B32,Off-Peak,1125,1320,85.2272727
2016-09-01,Brooklyn,1,LCL/LTD,B32,Peak,476,671,70.9388972
2016-09-01,Brooklyn,1,LCL/LTD,B35,Off-Peak,18336,24015,76.3522798
2016-09-01,Brooklyn,1,LCL/LTD,B35,Peak,6202,9919,62.5264644
2016-09-01,Brooklyn,1,LCL/LTD,B36,Off-Peak,8073,9655,83.6147074
2016-09-01,Brooklyn,1,LCL/LTD,B36,Peak,4501,5972,75.3683858
2016-09-01,Brooklyn,1,LCL/LTD,B37,Off-Peak,4383,5435,80.6439742
2016-09-01,Brooklyn,1,LCL/LTD,B37,Peak,1632,2388,68.3417085
2016-09-01,Brooklyn,1,LCL/LTD,B38,Off-Peak,23141,28882,80.1225677
2016-09-01,Brooklyn,1,LCL/LTD,B38,Peak,10386,15157,68.5227947
2016-09-01,Brooklyn,1,LCL/LTD,B4,Off-Peak,7344,8931,82.2304333
2016-09-01,Brooklyn,1,LCL/LTD,B4,Peak,3622,5028,72.0365951
2016-09-01,Brooklyn,1,LCL/LTD,B41,Off-Peak,22596,30602,73.8383112
2016-09-01,Brooklyn,1,LCL/LTD,B41,Peak,8934,13973,63.9375939
2016-09-01,Brooklyn,1,LCL/LTD,B43,Off-Peak,12773,16258,78.5643991
2016-09-01,Brooklyn,1,LCL/LTD,B43,Peak,4995,7351,67.9499388
2016-09-01,Brooklyn,1,LCL/LTD,B44,Off-Peak,16309,21922,74.3955843
2016-09-01,Brooklyn,1,LCL/LTD,B44,Peak,5613,8648,64.9051804
2016-09-01,Brooklyn,1,LCL/LTD,B45,Off-Peak,7189,9858,72.9255427
2016-09-01,Brooklyn,1,LCL/LTD,B45,Peak,3123,4959,62.9764065
2016-09-01,Brooklyn,1,LCL/LTD,B46,Off-Peak,24600,32345,76.0550317
2016-09-01,Brooklyn,1,LCL/LTD,B46,Peak,7941,11932,66.5521287
2016-09-01,Brooklyn,1,LCL/LTD,B47,Off-Peak,14624,19868,73.6057983
2016-09-01,Brooklyn,1,LCL/LTD,B47,Peak,6255,9711,64.4114921
2016-09-01,Brooklyn,1,LCL/LTD,B48,Off-Peak,9127,10948,83.366825
2016-09-01,Brooklyn,1,LCL/LTD,B48,Peak,3000,4514,66.4599025
2016-09-01,Brooklyn,1,LCL/LTD,B49,Off-Peak,17320,22205,78.0004503
2016-09-01,Brooklyn,1,LCL/LTD,B49,Peak,6247,9297,67.1937184
2016-09-01,Brooklyn,1,LCL/LTD,B52,Off-Peak,13476,16802,80.2047375
2016-09-01,Brooklyn,1,LCL/LTD,B52,Peak,5480,8073,67.8805896
2016-09-01,Brooklyn,1,LCL/LTD,B54,Off-Peak,7059,8682,81.3061507
2016-09-01,Brooklyn,1,LCL/LTD,B54,Peak,2810,4241,66.257958
2016-09-01,Brooklyn,1,LCL/LTD,B57,Off-Peak,8444,11119,75.9420811
2016-09-01,Brooklyn,1,LCL/LTD,B57,Peak,3548,5522,64.2520826
2016-09-01,Brooklyn,1,LCL/LTD,B6,Off-Peak,33200,43251,76.761231
2016-09-01,Brooklyn,1,LCL/LTD,B6,Peak,11663,17837,65.386556
2016-09-01,Brooklyn,1,LCL/LTD,B60,Off-Peak,11899,15823,75.2006573
2016-09-01,Brooklyn,1,LCL/LTD,B60,Peak,5441,7991,68.0891002
2016-09-01,Brooklyn,1,LCL/LTD,B61,Off-Peak,11600,14080,82.3863636
2016-09-01,Brooklyn,1,LCL/LTD,B61,Peak,4949,6624,74.7131643
2016-09-01,Brooklyn,1,LCL/LTD,B62,Off-Peak,8616,11024,78.1567489
2016-09-01,Brooklyn,1,LCL/LTD,B62,Peak,3103,4987,62.2217766
2016-09-01,Brooklyn,1,LCL/LTD,B63,Off-Peak,11245,13683,82.18227
2016-09-01,Brooklyn,1,LCL/LTD,B63,Peak,4385,6058,72.383625
2016-09-01,Brooklyn,1,LCL/LTD,B64,Off-Peak,7305,8391,87.0575617
2016-09-01,Brooklyn,1,LCL/LTD,B64,Peak,3138,4283,73.2664021
2016-09-01,Brooklyn,1,LCL/LTD,B65,Off-Peak,6005,7848,76.5163099
2016-09-01,Brooklyn,1,LCL/LTD,B65,Peak,2594,4247,61.0784083
2016-09-01,Brooklyn,1,LCL/LTD,B67,Off-Peak,7852,9448,83.107536
2016-09-01,Brooklyn,1,LCL/LTD,B67,Peak,3879,5484,70.7330416
2016-09-01,Brooklyn,1,LCL/LTD,B68,Off-Peak,13231,16206,81.6426015
2016-09-01,Brooklyn,1,LCL/LTD,B68,Peak,5456,7362,74.1102961
2016-09-01,Brooklyn,1,LCL/LTD,B69,Off-Peak,5465,6653,82.143394
2016-09-01,Brooklyn,1,LCL/LTD,B69,Peak,3009,4532,66.3945278
2016-09-01,Brooklyn,1,LCL/LTD,B7,Off-Peak,7379,9432,78.2336726
2016-09-01,Brooklyn,1,LCL/LTD,B7,Peak,3242,5220,62.1072797
2016-09-01,Brooklyn,1,LCL/LTD,B70,Off-Peak,6704,8087,82.898479
2016-09-01,Brooklyn,1,LCL/LTD,B70,Peak,3175,4368,72.6877289
2016-09-01,Brooklyn,1,LCL/LTD,B74,Off-Peak,1956,2194,89.1522334
2016-09-01,Brooklyn,1,LCL/LTD,B74,Peak,1003,1324,75.755287
2016-09-01,Brooklyn,1,LCL/LTD,B8,Off-Peak,16189,19713,82.1234718
2016-09-01,Brooklyn,1,LCL/LTD,B8,Peak,6161,8896,69.2558453
2016-09-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,16833,22855,73.6512798
2016-09-01,Brooklyn,1,LCL/LTD,B82,Peak,5764,8996,64.0729213
2016-09-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,11177,13770,81.1692084
2016-09-01,Brooklyn,1,LCL/LTD,B83,Peak,4649,6738,68.9967349
2016-09-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,745,801,93.0087391
2016-09-01,Brooklyn,1,LCL/LTD,B84,Peak,358,414,86.47343
2016-09-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,13963,17719,78.8024155
2016-09-01,Brooklyn,1,LCL/LTD,B9,Peak,6158,8929,68.9662896
